iso_code,continent,location,date,total_cases,new_cases
ARG,South America,Argentina,2/26/2020,NA,NA
ARG,South America,Argentina,2/27/2020,NA,NA
ARG,South America,Argentina,2/28/2020,NA,NA
ARG,South America,Argentina,2/29/2020,NA,NA
ARG,South America,Argentina,3/1/2020,NA,NA
ARG,South America,Argentina,3/2/2020,NA,NA
ARG,South America,Argentina,3/3/2020,1,1
ARG,South America,Argentina,3/4/2020,1,0
ARG,South America,Argentina,3/5/2020,1,0
ARG,South America,Argentina,3/6/2020,2,1
ARG,South America,Argentina,3/7/2020,8,6
ARG,South America,Argentina,3/8/2020,12,4
ARG,South America,Argentina,3/9/2020,12,0
ARG,South America,Argentina,3/10/2020,17,5
ARG,South America,Argentina,3/11/2020,19,2
ARG,South America,Argentina,3/12/2020,19,0
ARG,South America,Argentina,3/13/2020,31,12
ARG,South America,Argentina,3/14/2020,34,3
ARG,South America,Argentina,3/15/2020,45,11
ARG,South America,Argentina,3/16/2020,56,11
ARG,South America,Argentina,3/17/2020,68,12
ARG,South America,Argentina,3/18/2020,79,11
ARG,South America,Argentina,3/19/2020,97,18
ARG,South America,Argentina,3/20/2020,128,31
ARG,South America,Argentina,3/21/2020,158,30
ARG,South America,Argentina,3/22/2020,266,108
ARG,South America,Argentina,3/23/2020,301,35
ARG,South America,Argentina,3/24/2020,387,86
ARG,South America,Argentina,3/25/2020,387,0
ARG,South America,Argentina,3/26/2020,502,115
ARG,South America,Argentina,3/27/2020,589,87
ARG,South America,Argentina,3/28/2020,690,101
ARG,South America,Argentina,3/29/2020,745,55
ARG,South America,Argentina,3/30/2020,820,75
ARG,South America,Argentina,3/31/2020,1054,234
ARG,South America,Argentina,4/1/2020,1054,0
ARG,South America,Argentina,4/2/2020,1133,79
ARG,South America,Argentina,4/3/2020,1265,132
ARG,South America,Argentina,4/4/2020,1451,186
ARG,South America,Argentina,4/5/2020,1451,0
ARG,South America,Argentina,4/6/2020,1554,103
ARG,South America,Argentina,4/7/2020,1628,74
ARG,South America,Argentina,4/8/2020,1715,87
ARG,South America,Argentina,4/9/2020,1795,80
ARG,South America,Argentina,4/10/2020,1975,180
ARG,South America,Argentina,4/11/2020,1975,0
ARG,South America,Argentina,4/12/2020,2142,167
ARG,South America,Argentina,4/13/2020,2208,66
ARG,South America,Argentina,4/14/2020,2277,69
ARG,South America,Argentina,4/15/2020,2443,166
ARG,South America,Argentina,4/16/2020,2571,128
ARG,South America,Argentina,4/17/2020,2669,98
ARG,South America,Argentina,4/18/2020,2758,89
ARG,South America,Argentina,4/19/2020,2839,81
ARG,South America,Argentina,4/20/2020,2941,102
ARG,South America,Argentina,4/21/2020,3031,90
ARG,South America,Argentina,4/22/2020,3144,113
ARG,South America,Argentina,4/23/2020,3435,291
ARG,South America,Argentina,4/24/2020,3607,172
ARG,South America,Argentina,4/25/2020,3780,173
ARG,South America,Argentina,4/26/2020,3892,112
ARG,South America,Argentina,4/27/2020,4003,111
ARG,South America,Argentina,4/28/2020,4127,124
ARG,South America,Argentina,4/29/2020,4285,158
ARG,South America,Argentina,4/30/2020,4428,143
ARG,South America,Argentina,5/1/2020,4532,104
ARG,South America,Argentina,5/2/2020,4681,149
ARG,South America,Argentina,5/3/2020,4783,102
ARG,South America,Argentina,5/4/2020,4887,104
ARG,South America,Argentina,5/5/2020,5020,133
ARG,South America,Argentina,5/6/2020,5208,188
ARG,South America,Argentina,5/7/2020,5371,163
ARG,South America,Argentina,5/8/2020,5611,240
ARG,South America,Argentina,5/9/2020,5776,165
ARG,South America,Argentina,5/10/2020,6034,258
ARG,South America,Argentina,5/11/2020,6278,244
ARG,South America,Argentina,5/12/2020,6563,285
ARG,South America,Argentina,5/13/2020,6879,316
ARG,South America,Argentina,5/14/2020,7134,255
ARG,South America,Argentina,5/15/2020,7479,345
ARG,South America,Argentina,5/16/2020,7805,326
ARG,South America,Argentina,5/17/2020,8068,263
ARG,South America,Argentina,5/18/2020,8371,303
ARG,South America,Argentina,5/19/2020,8809,438
ARG,South America,Argentina,5/20/2020,9283,474
ARG,South America,Argentina,5/21/2020,9931,648
ARG,South America,Argentina,5/22/2020,10649,718
ARG,South America,Argentina,5/23/2020,11353,704
ARG,South America,Argentina,5/24/2020,12076,723
ARG,South America,Argentina,5/25/2020,12628,552
ARG,South America,Argentina,5/26/2020,13228,600
ARG,South America,Argentina,5/27/2020,13933,705
ARG,South America,Argentina,5/28/2020,14702,769
ARG,South America,Argentina,5/29/2020,15419,717
ARG,South America,Argentina,5/30/2020,16214,795
ARG,South America,Argentina,5/31/2020,16851,637
ARG,South America,Argentina,6/1/2020,17415,564
ARG,South America,Argentina,6/2/2020,18319,904
ARG,South America,Argentina,6/3/2020,19268,949
ARG,South America,Argentina,6/4/2020,20197,929
ARG,South America,Argentina,6/5/2020,21037,840
ARG,South America,Argentina,6/6/2020,22020,983
ARG,South America,Argentina,6/7/2020,22794,774
ARG,South America,Argentina,6/8/2020,23620,826
ARG,South America,Argentina,6/9/2020,24761,1141
ARG,South America,Argentina,6/10/2020,25987,1226
ARG,South America,Argentina,6/11/2020,27373,1386
ARG,South America,Argentina,6/12/2020,28764,1391
ARG,South America,Argentina,6/13/2020,30295,1531
ARG,South America,Argentina,6/14/2020,31577,1282
ARG,South America,Argentina,6/15/2020,32785,1208
ARG,South America,Argentina,6/16/2020,34159,1374
ARG,South America,Argentina,6/17/2020,35552,1393
ARG,South America,Argentina,6/18/2020,37510,1958
ARG,South America,Argentina,6/19/2020,39570,2060
ARG,South America,Argentina,6/20/2020,41204,1634
ARG,South America,Argentina,6/21/2020,42785,1581
ARG,South America,Argentina,6/22/2020,44931,2146
ARG,South America,Argentina,6/23/2020,47203,2272
ARG,South America,Argentina,6/24/2020,49851,2648
ARG,South America,Argentina,6/25/2020,52457,2606
ARG,South America,Argentina,6/26/2020,55343,2886
ARG,South America,Argentina,6/27/2020,57744,2401
ARG,South America,Argentina,6/28/2020,59933,2189
ARG,South America,Argentina,6/29/2020,62268,2335
ARG,South America,Argentina,6/30/2020,64530,2262
ARG,South America,Argentina,7/1/2020,67197,2667
ARG,South America,Argentina,7/2/2020,69941,2744
ARG,South America,Argentina,7/3/2020,72786,2845
ARG,South America,Argentina,7/4/2020,75376,2590
ARG,South America,Argentina,7/5/2020,77815,2439
ARG,South America,Argentina,7/6/2020,80447,2632
ARG,South America,Argentina,7/7/2020,83426,2979
ARG,South America,Argentina,7/8/2020,87030,3604
ARG,South America,Argentina,7/9/2020,90693,3663
ARG,South America,Argentina,7/10/2020,94060,3367
ARG,South America,Argentina,7/11/2020,97509,3449
ARG,South America,Argentina,7/12/2020,100166,2657
ARG,South America,Argentina,7/13/2020,103265,3099
ARG,South America,Argentina,7/14/2020,106910,3645
ARG,South America,Argentina,7/15/2020,111146,4236
ARG,South America,Argentina,7/16/2020,114783,3637
ARG,South America,Argentina,7/17/2020,119301,4518
ARG,South America,Argentina,7/18/2020,122524,3223
ARG,South America,Argentina,7/19/2020,126755,4231
ARG,South America,Argentina,7/20/2020,130774,4019
ARG,South America,Argentina,7/21/2020,136118,5344
ARG,South America,Argentina,7/22/2020,141900,5782
ARG,South America,Argentina,7/23/2020,148027,6127
ARG,South America,Argentina,7/24/2020,153520,5493
ARG,South America,Argentina,7/25/2020,158334,4814
ARG,South America,Argentina,7/26/2020,162526,4192
ARG,South America,Argentina,7/27/2020,167416,4890
ARG,South America,Argentina,7/28/2020,173355,5939
ARG,South America,Argentina,7/29/2020,178996,5641
ARG,South America,Argentina,7/30/2020,185373,6377
ARG,South America,Argentina,7/31/2020,191302,5929
ARG,South America,Argentina,8/1/2020,196543,5241
ARG,South America,Argentina,8/2/2020,201919,5376
ARG,South America,Argentina,8/3/2020,206743,4824
ARG,South America,Argentina,8/4/2020,213535,6792
ARG,South America,Argentina,8/5/2020,220682,7147
ARG,South America,Argentina,8/6/2020,228195,7513
ARG,South America,Argentina,8/7/2020,235677,7482
ARG,South America,Argentina,8/8/2020,241811,6134
ARG,South America,Argentina,8/9/2020,246499,4688
ARG,South America,Argentina,8/10/2020,253868,7369
ARG,South America,Argentina,8/11/2020,260911,7043
ARG,South America,Argentina,8/12/2020,268574,7663
ARG,South America,Argentina,8/13/2020,276072,7498
ARG,South America,Argentina,8/14/2020,282437,6365
ARG,South America,Argentina,8/15/2020,289100,6663
ARG,South America,Argentina,8/16/2020,294569,5469
ARG,South America,Argentina,8/17/2020,299126,4557
ARG,South America,Argentina,8/18/2020,305966,6840
ARG,South America,Argentina,8/19/2020,312659,6693
ARG,South America,Argentina,8/20/2020,320884,8225
ARG,South America,Argentina,8/21/2020,329043,8159
ARG,South America,Argentina,8/22/2020,336802,7759
ARG,South America,Argentina,8/23/2020,342154,5352
ARG,South America,Argentina,8/24/2020,350867,8713
ARG,South America,Argentina,8/25/2020,359638,8771
ARG,South America,Argentina,8/26/2020,370188,10550
ARG,South America,Argentina,8/27/2020,380292,10104
ARG,South America,Argentina,8/28/2020,392009,11717
ARG,South America,Argentina,8/29/2020,401239,9230
ARG,South America,Argentina,8/30/2020,408426,7187
ARG,South America,Argentina,8/31/2020,417735,9309
ARG,South America,Argentina,9/1/2020,428239,10504
ARG,South America,Argentina,9/2/2020,439172,10933
ARG,South America,Argentina,9/3/2020,451198,12026
ARG,South America,Argentina,9/4/2020,461882,10684
ARG,South America,Argentina,9/5/2020,471806,9924
ARG,South America,Argentina,9/6/2020,478792,6986
ARG,South America,Argentina,9/7/2020,488007,9215
ARG,South America,Argentina,9/8/2020,500034,12027
ARG,South America,Argentina,9/9/2020,512293,12259
ARG,South America,Argentina,9/10/2020,524198,11905
ARG,South America,Argentina,9/11/2020,535705,11507
ARG,South America,Argentina,9/12/2020,546481,10776
ARG,South America,Argentina,9/13/2020,555537,9056
ARG,South America,Argentina,9/14/2020,565446,9909
ARG,South America,Argentina,9/15/2020,577338,11892
ARG,South America,Argentina,9/16/2020,589012,11674
ARG,South America,Argentina,9/17/2020,601713,12701
ARG,South America,Argentina,9/18/2020,613658,11945
ARG,South America,Argentina,9/19/2020,622934,9276
ARG,South America,Argentina,9/20/2020,631365,8431
ARG,South America,Argentina,9/21/2020,640147,8782
ARG,South America,Argentina,9/22/2020,652174,12027
ARG,South America,Argentina,9/23/2020,664799,12625
ARG,South America,Argentina,9/24/2020,678266,13467
ARG,South America,Argentina,9/25/2020,691235,12969
ARG,South America,Argentina,9/26/2020,702484,11249
ARG,South America,Argentina,9/27/2020,711325,8841
ARG,South America,Argentina,9/28/2020,723132,11807
ARG,South America,Argentina,9/29/2020,736609,13477
ARG,South America,Argentina,9/30/2020,751001,14392
ARG,South America,Argentina,10/1/2020,765002,14001
ARG,South America,Argentina,10/2/2020,779689,14687
ARG,South America,Argentina,10/3/2020,790818,11129
ARG,South America,Argentina,10/4/2020,798486,7668
ARG,South America,Argentina,10/5/2020,809728,11242
ARG,South America,Argentina,10/6/2020,824468,14740
ARG,South America,Argentina,10/7/2020,840915,16447
ARG,South America,Argentina,10/8/2020,856369,15454
ARG,South America,Argentina,10/9/2020,871468,15099
ARG,South America,Argentina,10/10/2020,883882,12414
ARG,South America,Argentina,10/11/2020,894206,10324
ARG,South America,Argentina,10/12/2020,903730,9524
ARG,South America,Argentina,10/13/2020,917035,13305
ARG,South America,Argentina,10/14/2020,931967,14932
ARG,South America,Argentina,10/15/2020,949063,17096
ARG,South America,Argentina,10/16/2020,965609,16546
ARG,South America,Argentina,10/17/2020,979119,13510
ARG,South America,Argentina,10/18/2020,989680,10561
ARG,South America,Argentina,10/19/2020,1002662,12982
ARG,South America,Argentina,10/20/2020,1018999,16337
ARG,South America,Argentina,10/21/2020,1037325,18326
ARG,South America,Argentina,10/22/2020,1053650,16325
ARG,South America,Argentina,10/23/2020,1069368,15718
ARG,South America,Argentina,10/24/2020,1081336,11968
ARG,South America,Argentina,10/25/2020,1090589,9253
ARG,South America,Argentina,10/26/2020,1102301,11712
ARG,South America,Argentina,10/27/2020,1116609,14308
ARG,South America,Argentina,10/28/2020,1130533,13924
ARG,South America,Argentina,10/29/2020,1143800,13267
ARG,South America,Argentina,10/30/2020,1157179,13379
ARG,South America,Argentina,10/31/2020,1166924,9745
ARG,South America,Argentina,11/1/2020,1173533,6609
ARG,South America,Argentina,11/2/2020,1183131,9598
ARG,South America,Argentina,11/3/2020,1195276,12145
ARG,South America,Argentina,11/4/2020,1205928,10652
ARG,South America,Argentina,11/5/2020,1217028,11100
ARG,South America,Argentina,11/6/2020,1228814,11786
ARG,South America,Argentina,11/7/2020,1236851,8037
ARG,South America,Argentina,11/8/2020,1242182,5331
ARG,South America,Argentina,11/9/2020,1250499,8317
ARG,South America,Argentina,11/10/2020,1262476,11977
ARG,South America,Argentina,11/11/2020,1273356,10880
ARG,South America,Argentina,11/12/2020,1284519,11163
ARG,South America,Argentina,11/13/2020,1296378,11859
ARG,South America,Argentina,11/14/2020,1304846,8468
ARG,South America,Argentina,11/15/2020,1310491,5645
ARG,South America,Argentina,11/16/2020,1318384,7893
ARG,South America,Argentina,11/17/2020,1329005,10621
ARG,South America,Argentina,11/18/2020,1339337,10332
ARG,South America,Argentina,11/19/2020,1349434,10097
ARG,South America,Argentina,11/20/2020,1359042,9608
ARG,South America,Argentina,11/21/2020,1366182,7140
ARG,South America,Argentina,11/22/2020,1370366,4184
ARG,South America,Argentina,11/23/2020,1374631,4265
ARG,South America,Argentina,11/24/2020,1381795,7164
ARG,South America,Argentina,11/25/2020,1390388,8593
ARG,South America,Argentina,11/26/2020,1399431,9043
ARG,South America,Argentina,11/27/2020,1407277,7846
ARG,South America,Argentina,11/28/2020,1413375,6098
ARG,South America,Argentina,11/29/2020,1418807,5432
ARG,South America,Argentina,11/30/2020,1424533,5726
ARG,South America,Argentina,12/1/2020,1432570,8037
ARG,South America,Argentina,12/2/2020,1440103,7533
ARG,South America,Argentina,12/3/2020,1447732,7629
ARG,South America,Argentina,12/4/2020,1454631,6899
ARG,South America,Argentina,12/5/2020,1459832,5201
ARG,South America,Argentina,12/6/2020,1463110,3278
ARG,South America,Argentina,12/7/2020,1466309,3199
ARG,South America,Argentina,12/8/2020,1469919,3610
ARG,South America,Argentina,12/9/2020,1475222,5303
ARG,South America,Argentina,12/10/2020,1482216,6994
ARG,South America,Argentina,12/11/2020,1489328,7112
ARG,South America,Argentina,12/12/2020,1494602,5274
ARG,South America,Argentina,12/13/2020,1498160,3558
ARG,South America,Argentina,12/14/2020,1503222,5062
ARG,South America,Argentina,12/15/2020,1510203,6981
ARG,South America,Argentina,12/16/2020,1517046,6843
ARG,South America,Argentina,12/17/2020,1524372,7326
ARG,South America,Argentina,12/18/2020,1531374,7002
ARG,South America,Argentina,12/19/2020,1537169,5795
ARG,South America,Argentina,12/20/2020,1541285,4116
ARG,South America,Argentina,12/21/2020,1547138,5853
ARG,South America,Argentina,12/22/2020,1555279,8141
ARG,South America,Argentina,12/23/2020,1563865,8586
ARG,South America,Argentina,12/24/2020,1563865,0
ARG,South America,Argentina,12/25/2020,1574554,10689
ARG,South America,Argentina,12/26/2020,1578267,3713
ARG,South America,Argentina,12/27/2020,1583297,5030
ARG,South America,Argentina,12/28/2020,1590513,7216
ARG,South America,Argentina,12/29/2020,1602163,11650
ARG,South America,Argentina,12/30/2020,1613928,11765
ARG,South America,Argentina,12/31/2020,1625514,11586
ARG,South America,Argentina,1/1/2021,1629594,4080
ARG,South America,Argentina,1/2/2021,1634834,5240
ARG,South America,Argentina,1/3/2021,1640718,5884
ARG,South America,Argentina,1/4/2021,1648940,8222
ARG,South America,Argentina,1/5/2021,1662730,13790
ARG,South America,Argentina,1/6/2021,1676171,13441
ARG,South America,Argentina,1/7/2021,1690006,13835
ARG,South America,Argentina,1/8/2021,1703352,13346
ARG,South America,Argentina,1/9/2021,1714409,11057
ARG,South America,Argentina,1/10/2021,1722217,7808
ARG,South America,Argentina,1/11/2021,1730921,8704
ARG,South America,Argentina,1/12/2021,1744704,13783
ARG,South America,Argentina,1/13/2021,1757429,12725
ARG,South America,Argentina,1/14/2021,1770715,13286
ARG,South America,Argentina,1/15/2021,1783047,12332
ARG,South America,Argentina,1/16/2021,1791979,8932
ARG,South America,Argentina,1/17/2021,1799243,7264
ARG,South America,Argentina,1/18/2021,1807428,8185
ARG,South America,Argentina,1/19/2021,1819569,12141
ARG,South America,Argentina,1/20/2021,1831681,12112
ARG,South America,Argentina,1/21/2021,1843077,11396
ARG,South America,Argentina,1/22/2021,1853830,10753
ARG,South America,Argentina,1/23/2021,1862192,8362
ARG,South America,Argentina,1/24/2021,1867223,5031
ARG,South America,Argentina,1/25/2021,1874801,7578
ARG,South America,Argentina,1/26/2021,1885210,10409
ARG,South America,Argentina,1/27/2021,1896053,10843
ARG,South America,Argentina,1/28/2021,1905524,9471
ARG,South America,Argentina,1/29/2021,1915362,9838
ARG,South America,Argentina,1/30/2021,1922264,6902
ARG,South America,Argentina,1/31/2021,1927239,4975
ARG,South America,Argentina,2/1/2021,1933853,6614
ARG,South America,Argentina,2/2/2021,1943548,9695
ARG,South America,Argentina,2/3/2021,1952744,9196
ARG,South America,Argentina,2/4/2021,1961635,8891
ARG,South America,Argentina,2/5/2021,1970009,8374
ARG,South America,Argentina,2/6/2021,1976689,6680
ARG,South America,Argentina,2/7/2021,1980347,3658
ARG,South America,Argentina,2/8/2021,1985501,5154
ARG,South America,Argentina,2/9/2021,1993295,7794
ARG,South America,Argentina,2/10/2021,2001034,7739
ARG,South America,Argentina,2/11/2021,2008345,7311
ARG,South America,Argentina,2/12/2021,2015496,7151
ARG,South America,Argentina,2/13/2021,2021553,6057
ARG,South America,Argentina,2/14/2021,2025798,4245
ARG,South America,Argentina,2/15/2021,2029057,3259
ARG,South America,Argentina,2/16/2021,2033060,4003
ARG,South America,Argentina,2/17/2021,2039124,6064
ARG,South America,Argentina,2/18/2021,2046795,7671
ARG,South America,Argentina,2/19/2021,2054681,7886
ARG,South America,Argentina,2/20/2021,2060625,5944
ARG,South America,Argentina,2/21/2021,2064334,3709
ARG,South America,Argentina,2/22/2021,2069751,5417
ARG,South America,Argentina,2/23/2021,2077228,7477
ARG,South America,Argentina,2/24/2021,2085411,8183
ARG,South America,Argentina,2/25/2021,2093645,8234
ARG,South America,Argentina,2/26/2021,2098728,5083
ARG,South America,Argentina,2/27/2021,2104197,5469
ARG,South America,Argentina,2/28/2021,2107365,3168
ARG,South America,Argentina,3/1/2021,2112023,4658
ARG,South America,Argentina,3/2/2021,2118676,6653
ARG,South America,Argentina,3/3/2021,2126531,7855
ARG,South America,Argentina,3/4/2021,2133963,7432
ARG,South America,Argentina,3/5/2021,2141854,7891
ARG,South America,Argentina,3/6/2021,2146714,4860
ARG,South America,Argentina,3/7/2021,2149636,2922
ARG,South America,Argentina,3/8/2021,2154694,5058
ARG,South America,Argentina,3/9/2021,2162001,7307
ARG,South America,Argentina,3/10/2021,2169694,7693
ARG,South America,Argentina,3/11/2021,2177898,8204
ARG,South America,Argentina,3/12/2021,2185747,7849
ARG,South America,Argentina,3/13/2021,2192025,6278
ARG,South America,Argentina,3/14/2021,2195722,3697
ARG,South America,Argentina,3/15/2021,2201886,6164
ARG,South America,Argentina,3/16/2021,2210121,8235
ARG,South America,Argentina,3/17/2021,2218425,8304
ARG,South America,Argentina,3/18/2021,2226753,8328
ARG,South America,Argentina,3/19/2021,2234913,8160
ARG,South America,Argentina,3/20/2021,2241739,6826
ARG,South America,Argentina,3/21/2021,2245771,4032
ARG,South America,Argentina,3/22/2021,2252172,6401
ARG,South America,Argentina,3/23/2021,2261577,9405
ARG,South America,Argentina,3/24/2021,2269877,8300
ARG,South America,Argentina,3/25/2021,2278115,8238
ARG,South America,Argentina,3/26/2021,2291051,12936
ARG,South America,Argentina,3/27/2021,2301389,10338
ARG,South America,Argentina,3/28/2021,2308597,7208
